word,corr_type,r_child_surprisal,p_child_surprisal,r_child_attention,p_child_attention,r_surprisal_attention,p_surprisal_attention,child_L,child_k,child_x0,child_b,surprisal_L,surprisal_k,surprisal_x0,surprisal_b,attention_L,attention_k,attention_x0,attention_b
swim,spearman,-1.0,0.0,-1.0,0.0,1.0,0.0,0.817661063653989,-5.297186062012237,0.531105784758356,-0.009048554148237577,97015.25699577476,31.24266590835297,-0.3352522786337051,9.984005311401551,525.074450793947,22.438749798259177,-0.4463823469279444,0.014259630479200692
that,spearman,-0.17234120963168803,0.014675759295957184,-1.0,0.0,0.17234120963168803,0.014675759295957184,0.5616509868699658,-6.981853384086743,0.5750023354407154,0.16260693964216538,1720.0978647982272,6316.046032516477,-0.0007707620745847485,2.9653256198251174,907.1386328472895,13.409422111952093,-0.7963722095255805,0.02500643189906115
throw,spearman,-0.17234120963168803,0.014675759295957184,-1.0,0.0,0.17234120963168803,0.014675759295957184,0.7303899735986339,-6.633180714731069,0.5292116092525023,0.026946656815269192,594.2294437008296,4163.138290570078,-0.0011108932407460363,9.469398771012406,673.8388222279679,15.43377747713742,-0.6657959620508643,0.017702171261891102
trash,spearman,-0.9996271711803527,1.3384787113426e-311,-1.0,0.0,0.9996271711803527,1.3384787113426e-311,0.6879018123605581,-4.638040148747611,0.4319877274160548,0.0004982220629229659,182445.28613000058,39.35100695290262,-0.27438446249384757,9.335052910569082,258.27079160448267,14.647213175897585,-0.6790182974909627,0.014446375889896036
vacuum,spearman,-1.0,0.0,-1.0,0.0,1.0,0.0,0.7386003110425624,-5.186917549753541,0.4986576054531157,0.01588218264673363,108601.37246483026,22.37477638706423,-0.4606917596635413,10.605777802498482,525.9863658291127,12.321023233682336,-0.8419264391338998,0.012390559217862017
what,spearman,-0.12216944435630522,0.0848218691267033,-1.0,0.0,0.12216944435630522,0.0848218691267033,0.7046882202446534,-6.325945792931812,0.5600149947508407,0.11184835464793323,3226.226784304708,29298.417036984403,-0.00019277252802913042,5.356680701679579,851.5263839417554,15.394141190950126,-0.671321952581242,0.025755440557873016
you,spearman,-0.17234120963168803,0.014675759295957184,-1.0,0.0,0.17234120963168803,0.014675759295957184,0.8617206028880176,-5.100394592895939,0.5369622384273378,0.023234045762511986,1383.1611697950398,6253.778022572606,-0.0007907465775053314,5.001452574556104,653.8231896272614,21.928110706743137,-0.46170703158414206,0.019400603894386005
zebra,spearman,-1.0,0.0,-1.0,0.0,1.0,0.0,0.7419549833548561,-5.132078559453613,0.5214179325903201,0.00740935026191497,123258.63670184795,22.287379729961003,-0.4410256806743267,13.287666998706603,521.1773278349261,17.0428846759274,-0.5997929512637321,0.011142426181061496
ant,spearman,-0.9999636234289748,0.0,-1.0,0.0,0.9999636234289749,0.0,0.7193710550816135,-5.221495099735351,0.5287332249650661,0.011392547110161464,35846.770203813576,36.20791512663307,-0.2815053293642369,12.90827832530623,347.60371019513303,14.197234983936013,-0.6947606336008652,0.018477067493832565
applesauce,spearman,-0.21054478912503558,0.002766966030485559,-1.0,0.0,0.21054478912503558,0.002766966030485559,0.6367730973903718,-5.686682944191009,0.47112718462360825,0.014674294974931487,3880.5735703671667,3544.0268327901967,-0.0013783040054900014,17.987472821917695,572.5879215673284,17.926891496530963,-0.574451554238937,0.011137902569410048
bad,spearman,-0.12216944435630522,0.0848218691267033,-1.0,0.0,0.12216944435630522,0.0848218691267033,0.7026609249938663,-5.872303640791784,0.5583723570889975,0.046425185829140826,1210.771525136261,11667.505584181006,-0.0004517035723805733,8.922383435469374,392.5251447648059,25.178140889349404,-0.40569234434629303,0.01450158671686086
beans,spearman,-0.749020210529659,3.0047403589234556e-37,-1.0,0.0,0.749020210529659,3.0047403589234556e-37,0.6987429805721588,-4.519480473368855,0.4300860659235156,-0.020124162827013754,341684.8520157195,157.73911410841887,-0.06734312008241833,4.309075271417537,372.9851584233858,17.433514970314203,-0.5767946965852722,0.012462269805608554
bedroom,spearman,-0.17234120963168803,0.014675759295957184,-1.0,0.0,0.17234120963168803,0.014675759295957184,0.753785181858193,-6.1232685811893965,0.5543080622637503,0.011185448954002189,894.2302628865123,4143.469002119652,-0.0012450117852415056,9.879933021516896,313.598286423923,14.728358130998938,-0.6856136723475215,0.012584074991368037
break,spearman,-0.17234120963168803,0.014675759295957184,-1.0,0.0,0.17234120963168803,0.014675759295957184,0.8043378830830219,-5.729554336342744,0.5470092332716825,-0.014691882774957131,777.8316672049458,5796.022876326334,-0.0008890239133573569,12.057303331074111,595.0216337817864,19.63466997957385,-0.5274792717734623,0.01661376083144378
butter,spearman,-0.17234120963168803,0.014675759295957184,-1.0,0.0,0.17234120963168803,0.014675759295957184,0.7031859583927037,-6.189531178679887,0.5203448603129066,0.016828558719028858,1313.3228474389794,6645.937245400804,-0.0007365634447524665,6.395985441030078,375.7517854457279,23.678605958754616,-0.43292441960685163,0.012089206288967196
carry,spearman,-1.0,0.0,-1.0,0.0,1.0,0.0,0.7252050954014903,-6.5102324314044475,0.547056407495932,0.0026800872749815777,49715.5201088951,31.37211828639513,-0.324529735505103,11.218049946345376,1039.4652554686743,10.753795961298417,-1.0007981872540614,0.016379842846703987
