word,corr_type,r_child_surprisal,p_child_surprisal,r_child_attention,p_child_attention,r_surprisal_attention,p_surprisal_attention,child_L,child_k,child_x0,child_b,surprisal_L,surprisal_k,surprisal_x0,surprisal_b,attention_L,attention_k,attention_x0,attention_b
glasses,pearson,-0.3513332990842536,3.378377065534052e-07,-0.4951130001343906,9.138137047391551e-14,0.9448317432467537,6.367988740681652e-98,0.6878330799554874,-6.251473432387285,0.47398881408863464,0.06651398678246594,144731.2230575758,35.8498431381096,-0.29274293873222834,8.534174229420545,383.04200887264244,18.073909240633867,-0.5524167546861287,0.014359144912634748
grass,pearson,-0.36039942064489744,1.5875450411146905e-07,-0.4728491868947136,1.549950885817584e-12,0.9646054086754747,1.4046198833486456e-116,0.7895791544426968,-5.935324412362821,0.4767661953033482,0.02811762313553282,109288.65068065029,34.42143476353441,-0.3034174313546052,8.948921666430461,224.12406144353133,19.984428830116563,-0.484440263283974,0.013977848374752041
happy,pearson,-0.1112897896098718,0.11667410738497853,-0.4855640548807583,3.1556014994003184e-13,0.4309367936171912,1.8919378055606155e-10,0.9163460432960054,-4.127395721045624,0.48360589130730297,-0.03676384976126881,363.4410579404433,5172.659782658278,-0.0009343510462093455,12.129356054891314,562.1764765209898,20.386996661917834,-0.5102760426871412,0.015198458409273056
house,pearson,-0.11487838177135376,0.10527319327214466,-0.5906880898035064,3.373183660520276e-20,0.3656164360281875,1.0170141030949396e-07,0.9475004715258116,-4.350349098809717,0.4437783101783304,-0.03795039387632229,1045.699864253758,4020.8154258167647,-0.0012883541858308561,9.578711072355032,387.1279511001824,14.196607699344394,-0.715232596163147,0.013114859476772697
ice,pearson,-0.11323147448873841,0.11039144817130415,-0.5173031623432792,4.40042387383656e-15,0.41443377401170717,1.0553558537276595e-09,0.7757034869485525,-5.078118675751494,0.4401604405629103,0.022221578490761024,1029.2880205773806,3799.8596395393133,-0.0013295589037343397,10.384330840258514,350.1000682624816,18.691397169225493,-0.5338541603826599,0.013830251505184412
kitchen,pearson,-0.34348712185961294,6.373764448415735e-07,-0.5311110348128016,5.944348231411162e-16,0.9125694326409559,7.890934913352418e-79,0.8463540578775159,-5.6614278294368106,0.5031905812111221,-0.0075536801680675695,99030.4950734734,36.0202753260623,-0.2893530033343388,8.725518738520398,311.6731565707163,15.010852341946425,-0.6683875278666771,0.012121482239311336
love,pearson,-0.11077511132513865,0.11838530976570437,-0.6396599173080133,2.0854389638619792e-24,0.32779944460116933,2.1551429562321593e-06,0.9070331970744332,-4.6185417282082755,0.47123834192405906,-0.0020868247921824712,1025.5306124107851,6363.713648817435,-0.0007610988732651957,7.839835265634941,1365.6822925848624,11.202780897121995,-0.9847024495515047,0.015847062039578752
noodles,pearson,-0.4032202350398468,3.221227169966682e-09,-0.5509845885252312,2.825377628131826e-17,0.9506111450789839,1.4824880749903292e-102,0.7158301701714052,-5.034282028052379,0.4529282647679829,0.022621097263704634,58938.75804887657,30.435922630493966,-0.3179111288961596,10.957928934216634,337.300337867789,15.939615488533578,-0.6136929821581991,0.013154759625754013
orange,pearson,-0.15266858225269467,0.030912734595607425,-0.6541528543621664,8.37619692853342e-26,0.4289435957793773,2.3400331252280753e-10,0.947132818362725,-4.4609089171707605,0.459373336425754,-0.05711063272134716,238350.7707709358,243.27209307582964,-0.04443930438929102,9.208845463101024,409.2932043008207,10.90766000923618,-0.949502367241335,0.01285397312033173
pancake,pearson,-0.10798976403063543,0.12798705710385158,-0.4501992193933979,2.2550759560872097e-11,0.4542956375733482,1.4097337567975075e-11,0.8121950891583493,-5.318616028789577,0.47288182047680605,-0.015076197030554149,2301.490503052127,4438.219147293789,-0.0011049580255482858,14.218259132566068,435.98362885606826,22.953048190566637,-0.44774797487899737,0.012287887257832615
plate,pearson,-0.1108081184544113,0.11827498475172316,-0.5003596910938048,4.549171360627491e-14,0.42081413095253567,5.489947445417659e-10,0.8417701222852964,-5.2545901499432786,0.4538892631485205,-0.038336799597131294,863.6775728569114,4371.555668113516,-0.0010830189092602832,9.60453386422072,262.24072788444545,19.335988411297073,-0.510064140841978,0.01323391772029879
red,pearson,-0.10843607620383801,0.1264093233723449,-0.4745116108806584,1.2634395202736265e-12,0.4343165432404353,1.3152058956298256e-10,0.8515978502796439,-5.2333069724188555,0.4718785913427799,-0.012934568388564755,619.0214652238924,3865.714871729715,-0.001279604756249743,10.404759358134246,327.7127423193612,20.74617474015431,-0.4860187111874982,0.016000309851294362
run,pearson,-0.10902145033741631,0.12436283350150817,-0.5378421460787719,2.1663556962495113e-16,0.38972338442213694,1.1694261561589095e-08,0.8484996870665271,-5.855221936903718,0.4529625904418119,-0.022385203007248593,907.217058591394,4805.585067457498,-0.0010021246812469344,8.91660095172825,809.1325924396749,16.322261858316974,-0.6451297667461151,0.014998418133974562
see,pearson,-0.10653070325738288,0.13325106419529684,-0.5434689201488954,9.155961192629038e-17,0.37918641471891124,3.075716794807975e-08,0.7711380734940088,-5.967223061566739,0.4670923386804243,0.05527224845410599,2230.7321832650273,15090.545191460931,-0.0003639872434806366,6.632243048585631,809.7067244715976,15.37137078439474,-0.6716983592772492,0.016860243067334114
slide,pearson,-0.17984960952018808,0.010824045460425981,-0.49071658543154334,1.6245665576184776e-13,0.6471683522007684,4.030188580548121e-25,0.7250680575532809,-5.750579980130827,0.4589144116802275,0.02244211631640038,103090.54256663348,152.03312205814493,-0.06943418904843557,12.158523815476743,547.8296926639944,19.519165484682972,-0.510092820496279,0.01408347500931267
